Source,Destination,Time,frame length,flow lengths,flow bits,Port number,Protocol,Source port number,port 1 status,port 2 status,port 3 status,routing_interface
37.201.76.99/24,102.67.88.14/24,73.559214,971,929,7768,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,73.591832,236,194,1888,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
37.201.76.99/24,185.44.17.238/24,73.644557,1343,1301,10744,29001,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,73.676248,80,38,640,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,73.730449,155,113,1240,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,73.763161,100,58,800,25051,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,73.806825,576,534,4608,8809,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,68.151.104.83/24,73.83853,425,383,3400,28001,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,73.882117,145,103,1160,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,73.913855,752,710,6016,8806,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,73.957077,536,494,4288,3481,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,73.989591,761,719,6088,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,68.151.104.83/24,73.989646,887,845,7096,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,74.044485,532,490,4256,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,74.076816,466,424,3728,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,74.13132,907,865,7256,26784,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,74.163648,657,615,5256,3480,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
37.201.76.99/24,185.44.17.238/24,74.22905,334,292,2672,80,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
25.45.123.210/24,102.67.88.14/24,74.260505,699,657,5592,27008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,74.334688,214,172,1712,53,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,74.366573,1373,1331,10984,3479,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
185.44.17.238/24,25.45.123.210/24,74.430739,697,655,5576,3478,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,74.463338,365,323,2920,29870,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,74.528036,544,502,4352,3481,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,74.559187,956,914,7648,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,74.613237,215,173,1720,8805,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,74.646221,1304,1262,10432,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,68.151.104.83/24,74.700395,1448,1406,11584,63065,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
25.45.123.210/24,201.0.113.19/24,74.73323,785,743,6280,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,201.0.113.19/24,74.776602,108,66,864,8805,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
201.0.113.19/24,68.151.104.83/24,74.808493,833,791,6664,25017,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,74.852026,926,884,7408,63045,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,74.884551,376,334,3008,3480,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
25.45.123.210/24,201.0.113.19/24,74.94743,401,359,3208,8802,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,74.979543,311,269,2488,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,75.022315,1046,1004,8368,27004,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
25.45.123.210/24,185.44.17.238/24,75.05384,130,88,1040,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,75.096655,742,700,5936,25009,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,75.129128,770,728,6160,64001,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,185.44.17.238/24,75.183305,935,893,7480,20,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,75.21609,594,552,4752,8805,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,201.0.113.19/24,75.270404,343,301,2744,8802,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,75.302773,170,128,1360,3480,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,75.35695,1099,1057,8792,27001,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,75.389221,689,647,5512,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,25.45.123.210/24,75.454093,699,657,5592,25001,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
68.151.104.83/24,102.67.88.14/24,75.487059,1052,1010,8416,8802,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,75.552142,267,225,2136,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,75.584151,559,517,4472,27005,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,75.637711,264,222,2112,20,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
37.201.76.99/24,185.44.17.238/24,75.670228,1102,1060,8816,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
25.45.123.210/24,102.67.88.14/24,75.745966,754,712,6032,143,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,201.0.113.19/24,75.778232,462,420,3696,29654,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,75.841937,773,731,6184,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
201.0.113.19/24,25.45.123.210/24,75.874184,117,75,936,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,75.948348,479,437,3832,29263,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,75.980879,689,647,5512,3482,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,185.44.17.238/24,76.044845,330,288,2640,64001,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
37.201.76.99/24,185.44.17.238/24,76.076453,498,456,3984,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
68.151.104.83/24,185.44.17.238/24,76.131072,806,764,6448,20,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,76.164058,839,797,6712,63001,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,201.0.113.19/24,76.227621,623,581,4984,8802,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,76.260153,261,219,2088,8803,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,76.260318,1008,966,8064,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,76.325269,346,304,2768,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,76.357737,401,359,3208,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,76.412165,726,684,5808,80,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
68.151.104.83/24,185.44.17.238/24,76.444514,350,308,2800,53,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,76.52074,844,802,6752,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,201.0.113.19/24,76.553256,605,563,4840,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,185.44.17.238/24,76.607708,455,413,3640,3479,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,76.640174,252,210,2016,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
201.0.113.19/24,37.201.76.99/24,76.706056,861,819,6888,8809,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,76.737897,1089,1047,8712,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,76.801954,482,440,3856,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,25.45.123.210/24,76.832746,238,196,1904,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
102.67.88.14/24,68.151.104.83/24,76.898598,302,260,2416,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,76.930671,852,810,6816,29263,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,77.002722,594,552,4752,3479,UDP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,77.034016,1341,1299,10728,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,185.44.17.238/24,77.094796,565,523,4520,63001,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,77.126369,925,883,7400,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,185.44.17.238/24,77.198133,553,511,4424,64001,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
102.67.88.14/24,37.201.76.99/24,77.219242,725,683,5800,3479,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
37.201.76.99/24,201.0.113.19/24,77.289839,142,100,1136,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,77.301007,170,128,1360,3481,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,77.371497,358,316,2864,44881,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,77.392217,709,667,5672,80,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,77.452612,100,58,800,80,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,77.484038,314,272,2512,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,77.544954,744,702,5952,8805,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,77.555607,1177,1135,9416,25901,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,77.597111,348,306,2784,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,77.627638,502,460,4016,443,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
68.151.104.83/24,185.44.17.238/24,77.678985,203,161,1624,443,TCP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,77.709837,238,196,1904,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,77.771951,917,875,7336,8802,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,201.0.113.19/24,77.802875,418,376,3344,20,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,77.853813,490,448,3920,27007,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,77.8851,350,308,2800,143,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,77.946006,476,434,3808,3481,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,25.45.123.210/24,77.967205,1144,1102,9152,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,78.038106,439,397,3512,8805,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,78.069359,323,281,2584,3480,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,25.45.123.210/24,78.121515,110,68,880,43009,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,25.45.123.210/24,78.152202,1299,1257,10392,143,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,78.203661,771,729,6168,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,78.234463,272,230,2176,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,78.285912,765,723,6120,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,78.316639,880,838,7040,3481,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,78.367837,707,665,5656,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,78.398533,547,505,4376,143,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
185.44.17.238/24,37.201.76.99/24,78.440001,324,282,2592,3478,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,78.470743,1233,1191,9864,8802,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,78.541991,198,156,1584,8805,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,78.563678,731,689,5848,8801,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,78.624008,796,754,6368,3478,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
37.201.76.99/24,185.44.17.238/24,78.657025,1166,1124,9328,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,78.705965,460,418,3680,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,78.728875,844,802,6752,25901,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,78.788261,545,503,4360,25061,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,78.801005,370,328,2960,25901,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,78.859887,331,289,2648,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,78.872014,440,398,3520,29870,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,78.921411,931,889,7448,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,201.0.113.19/24,78.944561,673,631,5384,80,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,79.0036,648,606,5184,443,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
68.151.104.83/24,102.67.88.14/24,79.026747,323,281,2584,143,TCP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,79.065016,769,727,6152,8806,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,79.088519,506,464,4048,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,79.157698,1051,1009,8408,3482,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
37.201.76.99/24,102.67.88.14/24,79.181687,272,230,2176,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,79.260448,342,300,2736,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,79.283906,968,926,7744,8802,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,79.322913,486,444,3888,80,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,79.345468,683,641,5464,53,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
185.44.17.238/24,25.45.123.210/24,79.405414,1148,1106,9184,143,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,79.437681,1115,1073,8920,143,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,79.487062,595,553,4760,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,79.499537,585,543,4680,27006,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
37.201.76.99/24,201.0.113.19/24,79.55902,501,459,4008,8801,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
185.44.17.238/24,68.151.104.83/24,79.571242,421,379,3368,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
25.45.123.210/24,201.0.113.19/24,79.632878,591,549,4728,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,79.655194,873,831,6984,39001,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,201.0.113.19/24,79.718617,429,387,3432,80,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,79.731186,1180,1138,9440,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,185.44.17.238/24,79.794758,836,794,6688,46701,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,185.44.17.238/24,79.828838,1007,965,8056,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,79.903501,160,118,1280,29004,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,79.936314,996,954,7968,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,201.0.113.19/24,80.001096,256,214,2048,20,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,80.0116,718,676,5744,53,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,201.0.113.19/24,80.045282,371,329,2968,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,185.44.17.238/24,80.110924,259,217,2072,25509,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,80.143383,718,676,5744,143,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,80.218833,383,341,3064,8803,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,80.252312,399,357,3192,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,80.31782,1219,1177,9752,28001,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
37.201.76.99/24,102.67.88.14/24,80.350302,821,779,6568,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
68.151.104.83/24,102.67.88.14/24,80.404792,330,288,2640,20,TCP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,80.437297,833,791,6664,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
37.201.76.99/24,201.0.113.19/24,80.493132,708,666,5664,8801,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,80.525276,691,649,5528,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
37.201.76.99/24,185.44.17.238/24,80.569383,458,416,3664,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,185.44.17.238/24,80.601406,535,493,4280,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
185.44.17.238/24,25.45.123.210/24,80.623247,1004,962,8032,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,80.656626,1230,1188,9840,27008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,201.0.113.19/24,80.689104,382,340,3056,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,80.755035,224,182,1792,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,80.786773,1233,1191,9864,80,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
201.0.113.19/24,37.201.76.99/24,80.862945,578,536,4624,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,37.201.76.99/24,80.895115,516,474,4128,8810,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
25.45.123.210/24,102.67.88.14/24,80.950056,464,422,3712,27001,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,80.982313,161,119,1288,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,81.047267,570,528,4560,3480,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,81.078627,788,746,6304,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,81.110719,1070,1028,8560,27015,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,81.154577,1348,1306,10784,25007,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,81.176303,376,334,3008,8805,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,81.186769,995,953,7960,80,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
37.201.76.99/24,201.0.113.19/24,81.241315,648,606,5184,8801,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
37.201.76.99/24,201.0.113.19/24,81.272541,554,512,4432,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
185.44.17.238/24,25.45.123.210/24,81.338371,134,92,1072,25009,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,81.37097,992,950,7936,8802,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,81.424828,597,555,4776,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,68.151.104.83/24,81.456817,690,648,5520,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,25.45.123.210/24,81.511327,795,753,6360,443,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,81.544033,589,547,4712,27005,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,81.617174,728,686,5824,80,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,81.649046,573,531,4584,8809,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,81.71396,435,393,3480,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
